"cell.id";"longitude_cell";"latitude_cell";"-P50";"Slope";"-TLP";"LS";"Ks";"WD";"LMA";"N";"group";"per";"MAT";"MAP";"meanT_Q";"pre_dryQ";"AI"
5130;-113.875;48.125;1.38816361891982;3.93568238529229;0.774461127009214;-0.977794945015809;-0.0815512351894601;0.419989797481635;5.28592291951134;2.5860754939456;"NC";0.930424179024563;NA;NA;NA;NA;NA
5131;-114.875;47.875;1.31982954390803;3.7242100967306;0.864031581680553;-1.15374056388968;-0.828995970989541;0.44796936147843;4.8390834571038;2.56419122477953;"NC";1;NA;NA;NA;NA;NA
5132;-113.375;47.875;1.31912884150795;3.85184277468674;0.788564037988184;-1.03918482169169;-0.666932897429401;0.40940828618967;4.97090805063863;2.53607995247119;"NC";1;NA;NA;NA;NA;NA
5133;-114.875;48.625;1.3689695154743;3.51297648080226;0.919844011507651;-0.974276724162133;-0.593710162796268;0.450890496123073;4.80338157803712;2.5220382492821;"NC";1;NA;NA;NA;NA;NA
5134;-114.875;48.125;1.28131606148831;3.86864801089941;0.738454924099549;-1.14129606901408;-0.8659673730955;0.402948916945323;4.74447421026097;2.52082425082952;"NC";1;NA;NA;NA;NA;NA
5135;-113.875;48.375;1.41804628027794;3.58434529358187;0.940675786850743;-0.803160268925208;-0.134857214499088;0.439544114224975;5.24953817682936;2.47894758873955;"NC";0.989015198575392;NA;NA;NA;NA;NA
5136;-115.875;48.625;1.34208292054958;3.70920169261784;0.821727847621782;-0.955337098003136;-0.68432573960092;0.456947888253082;4.9010919167922;2.57607183971687;"NC";0.96130033001263;NA;NA;NA;NA;NA
5137;-115.625;47.875;1.35242550844073;3.79309995446635;0.73374927646829;-1.21778373835244;-0.392681744486452;0.431827281394624;5.04411234762133;2.49607428417593;"NC";1;NA;NA;NA;NA;NA
5138;-115.125;48.875;1.33885681684651;3.21632835006888;1.04623504195888;-0.842664580513566;-0.603450977840554;0.466234651611439;5.09007442042143;2.537276233463;"NC";1;NA;NA;NA;NA;NA
5139;-115.375;48.375;1.34685514104728;3.199519211638;1.05480320613196;-0.749315858014872;-0.537200907834664;0.456352191541643;5.01320596222612;2.48678029756364;"NC";1;NA;NA;NA;NA;NA
5140;-115.625;48.875;1.36223800539715;3.81526192553524;0.771179066563603;-1.17790845625738;-0.806518659848616;0.450907628759285;4.83296189649256;2.59030279743998;"NC";1;NA;NA;NA;NA;NA
5141;-108.375;45.875;1.026041596;3.199489111;0.943905899;-1.575036486;-0.527632742;0.44;5.756469797;2.528125769;"NC";1;NA;NA;NA;NA;NA
5142;-113.125;48.375;1.26789366564808;4.00006807355591;0.536326445104732;-1.54031255734976;-0.788661862863144;0.389494922021089;4.5421782340944;2.49280259691747;"NC";0.992918514345108;NA;NA;NA;NA;NA
5143;-109.625;48.125;1.3048594695863;3.60144967938832;0.839034489682193;-1.09866076683664;-0.700402265278039;0.429269547024689;4.67815271128485;2.4775561203646;"NC";1;NA;NA;NA;NA;NA
5144;-108.125;47.375;1.026041596;3.199489111;0.943905899;-1.575036486;-0.527632742;0.44;5.756469797;2.528125769;"NC";1;NA;NA;NA;NA;NA
5145;-112.875;48.125;1.43760737388656;3.93659337657395;0.75526585428621;-1.02702420786364;0.0714577336051855;0.413752412020154;5.49204679669276;2.46140047912598;"NC";0.966405388875353;NA;NA;NA;NA;NA
5146;-109.625;45.375;1.19213728581992;3.42024994204922;0.932471355841954;-1.21448597639846;-0.553025506465603;0.439896444053758;5.4737481249017;2.51205668581944;"NC";0.986788163240746;NA;NA;NA;NA;NA
5147;-113.375;46.625;1.32190466435345;3.58452065979994;0.872759228057022;-0.997777047114432;-0.686908355147115;0.430635563426305;4.67995252851479;2.48015082928471;"NC";1;NA;NA;NA;NA;NA
5148;-113.375;46.375;1.32209546403095;3.61325332342661;0.854349264821835;-1.0254308634249;-0.672293619305007;0.428516164855171;4.68003555944086;2.47890799131543;"NC";1;NA;NA;NA;NA;NA
5149;-113.625;46.375;1.30519547189025;3.80903789152964;0.779415129795099;-1.17559784891088;-0.627536287283212;0.419489671438454;4.91255671286896;2.4706163113287;"NC";1;NA;NA;NA;NA;NA
5150;-114.625;47.125;1.33278748036238;3.29029001320747;1.03325543920214;-0.823478103840845;-0.562794232430517;0.458100847266235;5.06929412686119;2.51365443057642;"NC";0.997532249548117;NA;NA;NA;NA;NA
5151;-114.875;47.125;1.33810396929631;3.33463903327837;1.02307366695116;-0.867254393471117;-0.605326090932533;0.462815150842523;5.0735844369514;2.53782804828047;"NC";1;NA;NA;NA;NA;NA
5152;-113.625;46.625;1.31907793912324;3.62960477955831;0.831987352786921;-1.09172403947558;-0.731789597647861;0.430346257484107;4.58584385635172;2.48793230725038;"NC";1;NA;NA;NA;NA;NA
5153;-113.375;46.875;1.31993773648774;3.52498860881716;0.930491016009426;-0.939404538734184;-0.673949373538778;0.438881501076887;4.92300566569898;2.51460688345232;"NC";1;NA;NA;NA;NA;NA
5154;-114.125;45.625;1.29353380428026;3.63728958970093;0.905651746502693;-0.913804533957729;-0.69196497969884;0.421619912744984;5.01454105608611;2.50801234532822;"NC";1;NA;NA;NA;NA;NA
5155;-114.125;46.375;0.989198049216485;3.24084707339174;0.93072477239328;-1.49455977383669;-0.34413138406108;0.431227597351822;5.67412805299751;2.58513486673335;"NC";0.899726320179325;NA;NA;NA;NA;NA
5156;-114.125;46.625;1.3619106997218;3.86377200897601;0.81110702131155;-1.03697465950858;-0.207274332995126;0.414598988530376;5.4401443772274;2.4984613505322;"NC";1;NA;NA;NA;NA;NA
5157;-111.875;46.625;1.09715131478879;3.18732680113394;0.971237329603231;-1.34005191890208;-0.524619891777849;0.44356052429952;5.65381169773085;2.5195644262318;"NC";1;NA;NA;NA;NA;NA
5158;-113.125;45.375;1.2928618687971;3.95729198445105;0.67426066898311;-1.3883470265162;-0.723121593454385;0.412078225787678;4.80080640745913;2.45709339332411;"NC";1;NA;NA;NA;NA;NA
5159;-112.375;44.625;1.372448954;3.129169912;1.088561953;-0.663588378;-0.510825624;0.46;4.962320017;2.479056236;"NC";1;NA;NA;NA;NA;NA
5160;-111.125;44.625;1.24853678106254;3.98937939760962;0.474200114615258;-1.77782156888281;-0.991712586419706;0.390571867362921;4.09032990702351;2.4816204154599;"NC";1;NA;NA;NA;NA;NA
5161;-111.625;44.625;1.32280550823842;3.57264542253328;0.98508597705905;-0.731189609374173;-0.621620669105762;0.426775636540538;5.08259219913043;2.52910154888477;"NC";0.981361674416081;NA;NA;NA;NA;NA
5162;-111.625;44.875;1.337460391135;3.83898588712791;0.781879448516405;-1.15649726994049;-0.499695112644804;0.423373690848108;4.97992948982505;2.45249566062614;"NC";1;NA;NA;NA;NA;NA
5163;-111.875;45.625;1.34598764350552;3.86826199517091;0.703036770790251;-1.19669027265758;-0.424500183256639;0.407256796414136;4.94026795419683;2.47173238973066;"NC";1;NA;NA;NA;NA;NA
5164;-110.125;45.625;1.37185772622105;3.23550483664446;1.06391143437945;-0.701020442127483;-0.524775504794736;0.457009422269784;4.98344101329879;2.4770153757732;"NC";1;NA;NA;NA;NA;NA
5165;-112.375;46.125;1.31474926951756;3.9179665072282;0.604596583643027;-1.51048384690465;-0.580119329116711;0.408796613887411;4.63564399268532;2.45185985227661;"NC";1;NA;NA;NA;NA;NA
5166;-105.875;36.125;1.04215093479101;3.19682178822831;0.949992952799447;-1.51830733442573;-0.526968071551812;0.44078457185573;5.73473670654145;2.52624553832628;"NC";1;NA;NA;NA;NA;NA
5167;-106.125;35.875;1.026041596;3.199489111;0.943905899;-1.575036486;-0.527632742;0.44;5.756469797;2.528125769;"NC";1;NA;NA;NA;NA;NA
5168;-108.375;36.875;0.329303747;4.214421262;0.719775364;-0.967584026;0.254642218;0.4;4.781767055;2.580595546;"BD";1;NA;NA;NA;NA;NA
5169;-109.125;35.875;1.18663417150644;3.31099872309113;0.940952755783854;-1.28649207057834;-0.30402801587623;0.441582551586525;5.64790770624163;2.4978923632547;"NC";1;NA;NA;NA;NA;NA
5170;-112.375;35.375;1.026041596;3.199489111;0.943905899;-1.575036486;-0.527632742;0.44;5.756469797;2.528125769;"NC";1;NA;NA;NA;NA;NA
5171;-111.375;41.875;1.25470117846545;3.88938538250586;0.596995148888867;-1.29898724955161;-0.299089841344356;0.391956655447775;4.8441129845614;2.61648565834891;"NC";0.833959948351454;NA;NA;NA;NA;NA
5172;-109.375;31.875;1.45169439238973;3.58722458508381;0.933663460039884;-1.15474100390826;-0.522936372707453;0.466440467436453;5.26231461311554;2.43049738078659;"NC";1;NA;NA;NA;NA;NA
5173;-109.625;33.375;1.026041596;3.199489111;0.943905899;-1.575036486;-0.527632742;0.44;5.756469797;2.528125769;"NC";1;NA;NA;NA;NA;NA
5174;-111.625;34.375;1.026041596;3.199489111;0.943905899;-1.575036486;-0.527632742;0.44;5.756469797;2.528125769;"NC";1;NA;NA;NA;NA;NA
5175;-112.875;34.875;1.026041596;3.199489111;0.943905899;-1.575036486;-0.527632742;0.44;5.756469797;2.528125769;"NC";1;NA;NA;NA;NA;NA
5176;-105.125;38.875;1.42005714123398;3.88238081786119;0.875801397924646;-1.03119767282205;-0.218506441564959;0.440956664896029;5.64036912667424;2.45499575641818;"NC";0.980407393197259;NA;NA;NA;NA;NA
5177;-105.375;40.875;1.04077239003161;3.19705200775507;0.949469669475914;-1.52307293473699;-0.527025352702182;0.440716937092949;5.73662894385641;2.52640776471588;"NC";1;NA;NA;NA;NA;NA
5178;-107.125;40.375;0.937423193698547;3.74909404601358;0.695374559252625;-0.936011618542179;-0.334647763916635;0.368430149188586;4.81596764114699;2.9328815609404;"BD";0.557169153143107;NA;NA;NA;NA;NA
5179;-108.875;39.625;1.372448954;3.129169912;1.088561953;-0.663588378;-0.510825624;0.46;4.962320017;2.479056236;"NC";1;NA;NA;NA;NA;NA
5180;-108.125;38.625;1.026041596;3.199489111;0.943905899;-1.575036486;-0.527632742;0.44;5.756469797;2.528125769;"NC";1;NA;NA;NA;NA;NA
5181;-115.125;48.125;1.34621929898426;3.16915926703799;1.0652241268129;-0.731556229995001;-0.522247951278818;0.456695130018684;5.036423972044;2.48275220389185;"NC";1;NA;NA;NA;NA;NA
5182;-115.375;48.125;1.3622424199967;3.58912424702982;0.965917839525963;-0.900997884609677;-0.588618391972678;0.457830407416768;4.95110267155339;2.55104856369259;"NC";0.995337752924161;NA;NA;NA;NA;NA
5183;-114.875;47.375;1.30881267922851;3.39534767867822;1.00265361527674;-0.9571692067383;-0.662761420722849;0.462814917059639;5.13550241562631;2.55495419338209;"NC";1;NA;NA;NA;NA;NA
5184;-108.125;45.875;1.026041596;3.199489111;0.943905899;-1.575036486;-0.527632742;0.44;5.756469797;2.528125769;"NC";1;NA;NA;NA;NA;NA
5185;-107.625;45.875;1.026041596;3.199489111;0.943905899;-1.575036486;-0.527632742;0.44;5.756469797;2.528125769;"NC";1;NA;NA;NA;NA;NA
5186;-107.875;46.625;1.026041596;3.199489111;0.943905899;-1.575036486;-0.527632742;0.44;5.756469797;2.528125769;"NC";1;NA;NA;NA;NA;NA
5187;-114.375;46.875;1.30719686534736;3.54065865828249;0.960350155317494;-0.878029871264252;-0.671826472749952;0.436021644770406;5.10362438584951;2.53375203245076;"NC";1;NA;NA;NA;NA;NA
5188;-112.625;46.125;1.29090029847455;3.78220949759093;0.689261530768122;-1.35293350891791;-0.808367251630981;0.414321872058982;4.34316783189598;2.47276316491559;"NC";1;NA;NA;NA;NA;NA
5189;-111.375;46.125;1.372448954;3.129169912;1.088561953;-0.663588378;-0.510825624;0.46;4.962320017;2.479056236;"NC";1;NA;NA;NA;NA;NA
5190;-110.625;45.875;1.372448954;3.129169912;1.088561953;-0.663588378;-0.510825624;0.46;4.962320017;2.479056236;"NC";1;NA;NA;NA;NA;NA
5191;-106.375;34.875;1.23726973519147;3.16014701739472;1.02863768553937;-0.962375443559703;-0.518049465600426;0.451362624993074;5.38343952322164;2.5005438531147;"NC";1;NA;NA;NA;NA;NA
5192;-108.875;35.125;1.026041596;3.199489111;0.943905899;-1.575036486;-0.527632742;0.44;5.756469797;2.528125769;"NC";1;NA;NA;NA;NA;NA
5193;-108.875;33.625;1.026041596;3.199489111;0.943905899;-1.575036486;-0.527632742;0.44;5.756469797;2.528125769;"NC";1;NA;NA;NA;NA;NA
5194;-110.625;32.125;1.11732995031186;3.59184501540632;0.883749241139521;-1.55364064939601;-0.529971111994316;0.427347310436848;5.60608063863331;2.52944998248045;"NC";1;NA;NA;NA;NA;NA
5195;-110.375;32.625;1.026041596;3.199489111;0.943905899;-1.575036486;-0.527632742;0.44;5.756469797;2.528125769;"NC";1;NA;NA;NA;NA;NA
5196;-107.875;34.875;1.026041596;3.199489111;0.943905899;-1.575036486;-0.527632742;0.44;5.756469797;2.528125769;"NC";1;NA;NA;NA;NA;NA
5197;-107.875;34.375;1.07826030928297;3.19065735570341;0.963859608624163;-1.39884082248831;-0.525440397955442;0.442589803854918;5.68286080881805;2.52190581742272;"NC";1;NA;NA;NA;NA;NA
5198;-110.375;34.375;1.064213216364;3.19308643691577;0.958428604491445;-1.44414095683646;-0.52604097194709;0.441879784393435;5.70358644978237;2.52361492951573;"NC";1;NA;NA;NA;NA;NA
5199;-107.875;32.875;1.026041596;3.199489111;0.943905899;-1.575036486;-0.527632742;0.44;5.756469797;2.528125769;"NC";1;NA;NA;NA;NA;NA
5200;-114.125;38.875;1.47194383925915;3.55976310955063;0.851978016801501;-0.839335872262388;-0.19139981375725;0.394283970036151;5.0920225470907;2.57172919325081;"NC";0.966251959247649;NA;NA;NA;NA;NA
5201;-108.375;35.125;1.03767956628852;3.19756716971636;0.948297289004365;-1.53382393355294;-0.527153590339655;0.440565534447505;5.74085184535675;2.52677081846872;"NC";1;NA;NA;NA;NA;NA
5202;-108.625;33.875;1.026041596;3.199489111;0.943905899;-1.575036486;-0.527632742;0.44;5.756469797;2.528125769;"NC";1;NA;NA;NA;NA;NA
5203;-107.875;33.625;1.372448954;3.129169912;1.088561953;-0.663588378;-0.510825624;0.46;4.962320017;2.479056236;"NC";1;NA;NA;NA;NA;NA
5204;-107.125;34.125;1.23517428642156;3.31353208360347;0.914571219528312;-1.19661616293877;-0.376521624059372;0.42037284130544;5.50524966472781;2.54002978227224;"NC";1;NA;NA;NA;NA;NA
5205;-104.625;32.125;1.01978138834636;3.20859714370085;0.944973593606546;-1.5525130839021;-0.489349236534465;0.443332329748186;5.74253614872508;2.53405211360801;"NC";0.983338351259072;NA;NA;NA;NA;NA
5206;-108.125;38.125;0.991496794812886;3.1960625405353;0.920791635265606;-1.47256159715229;-0.420699955697751;0.434853135155802;5.65211713448933;2.62062924801079;"NC";0.881556107818773;NA;NA;NA;NA;NA
5207;-111.875;34.375;1.026041596;3.199489111;0.943905899;-1.575036486;-0.527632742;0.44;5.756469797;2.528125769;"NC";1;NA;NA;NA;NA;NA
5208;-114.375;48.125;1.42127232083643;3.4950594911861;0.943648625602078;-0.998555149129148;-0.505714004804092;0.472040899637269;4.93374166463036;2.58016309885321;"NC";1;NA;NA;NA;NA;NA
5209;-115.875;47.875;1.29401157059743;3.96419407929714;0.832653975646985;-1.09086610131038;-0.590561192961622;0.434459435652638;4.96781814789293;2.51464329839624;"NC";0.990149225150798;NA;NA;NA;NA;NA
5210;-115.125;47.625;1.28368997117208;3.44792546484213;0.982296230701313;-0.918964995741257;-0.617373025302458;0.442023550651564;5.25105228558313;2.53817849479572;"NC";1;NA;NA;NA;NA;NA
5211;-115.375;47.875;1.36364612126373;3.48171039938969;1.0053153862672;-0.811544163564291;-0.650247208063486;0.456654825959833;4.9173386914341;2.54143622597329;"NC";1;NA;NA;NA;NA;NA
5212;-106.625;47.875;1.026041596;3.199489111;0.943905899;-1.575036486;-0.527632742;0.44;5.756469797;2.528125769;"NC";1;NA;NA;NA;NA;NA
5213;-111.625;47.125;1.30517362419896;3.23701836769535;1.03149021830564;-0.845363629363124;-0.533643928899923;0.452221627389195;5.17937753171306;2.48821835883096;"NC";1;NA;NA;NA;NA;NA
5214;-113.125;46.125;1.27829842516243;4.24577016971136;0.737695991945996;-1.4698358199609;-0.845379019017969;0.430323675095301;5.39987473441189;2.39937798347226;"NC";0.997199682463994;NA;NA;NA;NA;NA
5215;-116.625;39.375;0.672944473;3.041183536;0.719775364;-0.967584026;0.029558802;0.395;4.072439727;3.131136911;"BD";1;NA;NA;NA;NA;NA
5216;-114.375;37.375;1.026041596;3.199489111;0.943905899;-1.575036486;-0.527632742;0.44;5.756469797;2.528125769;"NC";1;NA;NA;NA;NA;NA
5217;-119.625;41.625;2.140066163;2.539236994;1.123304901;-1.714798428;-1.272965676;0.51;6.265909393;2.433613355;"NC";1;NA;NA;NA;NA;NA
5218;-115.375;39.625;1.50502228711986;3.53052221613468;0.831011039487813;-0.834468748199424;-0.147283415608506;0.383160292260509;5.03696726943885;2.56206443603085;"NC";1;NA;NA;NA;NA;NA
5219;-119.875;39.125;1.36157593500376;3.9520661427816;0.709567761470578;-0.822983906648414;-0.679175612778193;0.38743952483576;4.97686345313746;2.55695508002995;"NC";1;NA;NA;NA;NA;NA
5220;-115.375;41.625;1.17713086068862;4.17907509073769;0.676293834047541;-0.922401528289412;-0.899093351093041;0.347606827333373;5.30669072857469;2.6631114666047;"NC";0.902848728889957;NA;NA;NA;NA;NA
5221;-108.375;35.625;1.026041596;3.199489111;0.943905899;-1.575036486;-0.527632742;0.44;5.756469797;2.528125769;"NC";1;NA;NA;NA;NA;NA
5222;-106.125;36.375;1.16762413600199;3.19321167036118;0.909353876713613;-0.936529734335489;-0.251132863895685;0.420929532065883;5.05619000437571;2.74044862711473;"NC";0.707658964702671;NA;NA;NA;NA;NA
5223;-104.875;35.875;1.06018471332139;3.19377571407637;0.956879698035456;-1.45739895878232;-0.526211722813444;0.441677994620878;5.70939919506965;2.52410013198719;"NC";1;NA;NA;NA;NA;NA
5224;-108.125;33.125;1.026041596;3.199489111;0.943905899;-1.575036486;-0.527632742;0.44;5.756469797;2.528125769;"NC";1;NA;NA;NA;NA;NA
5225;-108.625;39.625;1.35164871274911;3.18960956651072;1.07871038211329;-0.671955145147745;-0.474925618035527;0.458092929098361;4.9570556517308;2.482447399601;"NC";0.96821548497269;NA;NA;NA;NA;NA
5226;-107.125;37.125;1.21215734824777;3.16535957893154;1.01800017668323;-1.02389294585108;-0.519292432749467;0.449882720286771;5.44065753910271;2.5041795936349;"NC";1;NA;NA;NA;NA;NA
5227;-114.625;47.625;1.33348249649194;3.58293713821004;0.963230371724959;-0.92744634339502;-0.709681209432268;0.45566075232893;4.90188290830399;2.5403969658339;"NC";1;NA;NA;NA;NA;NA
5228;-114.625;47.375;1.30460145256189;3.14536046985666;1.05792191964757;-0.807454462410807;-0.514566817395681;0.455518955295397;5.20265617452597;2.49026156496826;"NC";1;NA;NA;NA;NA;NA
5229;-115.375;47.625;1.32851340727732;3.19296220133191;1.05309252530753;-0.8035703355379;-0.553515990786401;0.45979911380139;5.11480243237128;2.50752666503217;"NC";1;NA;NA;NA;NA;NA
5230;-107.125;45.375;1.026041596;3.199489111;0.943905899;-1.575036486;-0.527632742;0.44;5.756469797;2.528125769;"NC";1;NA;NA;NA;NA;NA
5231;-105.875;45.375;1.026041596;3.199489111;0.943905899;-1.575036486;-0.527632742;0.44;5.756469797;2.528125769;"NC";1;NA;NA;NA;NA;NA
5232;-109.625;45.875;1.22740579355009;3.56043689504548;0.94514204435632;-1.20340341720051;-0.52542668785358;0.443679665188973;5.65526729507049;2.49335505571677;"NC";1;NA;NA;NA;NA;NA
5233;-115.125;47.375;1.35733394607457;3.65714685899666;0.938583098901834;-0.891093317501997;-0.476986362756663;0.447105148150719;5.13644348116433;2.52677733945072;"NC";1;NA;NA;NA;NA;NA
5234;-112.125;46.125;1.37796682785082;3.41379142181404;0.979901177223725;-0.806374639868617;-0.402347070929606;0.444945819513692;4.98842397171963;2.46937103106015;"NC";1;NA;NA;NA;NA;NA
5235;-110.375;47.125;1.26589817832088;3.87545024776968;0.595630556318029;-1.595835908506;-0.872593624459533;0.406192364419802;4.36854995872566;2.4731344363401;"NC";1;NA;NA;NA;NA;NA
5236;-110.375;46.625;1.48628848140947;3.8744854920653;0.654322033535699;-1.27384649346743;0.209664339025431;0.41954256904695;5.43887004756068;2.39417585161559;"NC";1;NA;NA;NA;NA;NA
5237;-110.625;47.125;1.34457411654235;3.54579221478371;0.906023420390887;-0.948849678976934;-0.594972588604099;0.437299040505553;4.80805663285737;2.47210452609269;"NC";1;NA;NA;NA;NA;NA
5238;-111.625;46.125;1.38518783812212;3.35464330177791;1.05777292783803;-0.710058915464388;-0.513548486616896;0.457280841012933;5.11931441033622;2.47237854613183;"NC";1;NA;NA;NA;NA;NA
5239;-111.125;46.125;1.37357831955939;3.15121737890391;1.08588594404165;-0.667598666524342;-0.511065322830119;0.459760329895497;4.97719192959715;2.47846944467029;"NC";1;NA;NA;NA;NA;NA
5240;-111.875;45.125;1.40682810961209;3.58960226717941;0.988334604829809;-0.78003924753493;-0.367683784976132;0.44568309132923;5.28363092401623;2.46497160579406;"NC";1;NA;NA;NA;NA;NA
5241;-109.125;34.125;1.026041596;3.199489111;0.943905899;-1.575036486;-0.527632742;0.44;5.756469797;2.528125769;"NC";1;NA;NA;NA;NA;NA
5242;-112.125;35.375;1.026041596;3.199489111;0.943905899;-1.575036486;-0.527632742;0.44;5.756469797;2.528125769;"NC";1;NA;NA;NA;NA;NA
5243;-106.125;38.375;1.29754521026961;3.38303968489807;0.952540120632968;-0.857183772668953;-0.258202241704967;0.450633538782364;5.05203236808617;2.58438978070406;"NC";0.849226522772953;NA;NA;NA;NA;NA
5244;-106.625;38.125;1.38927933061357;3.52672295843831;0.918788079627687;-0.894023761703522;-0.0798074171323375;0.442675406921337;5.29900415820636;2.51183696923614;"NC";0.922098670929502;NA;NA;NA;NA;NA
5245;-115.875;46.125;1.26207779444754;3.15483963766395;1.03929774985607;-0.903700848259072;-0.51679210074265;0.452861544665755;5.32194355743769;2.49684787370204;"NC";1;NA;NA;NA;NA;NA
5246;-116.125;45.375;1.38038928878203;4.10531773242423;0.857964848841418;-0.84916240514514;-0.286683204561737;0.42932816740632;5.08658740380454;2.46971747124275;"NC";1;NA;NA;NA;NA;NA
5247;-116.625;46.375;1.32461230530075;3.15079238551356;1.06343751341129;-0.768101817156991;-0.516444727035447;0.456351446988642;5.13158114699677;2.48682819870367;"NC";1;NA;NA;NA;NA;NA
5248;-114.125;47.375;1.29050566901081;3.14855743814346;1.05169902988213;-0.838790324497526;-0.515314413509236;0.454625523958499;5.24436885813678;2.49248075044941;"NC";1;NA;NA;NA;NA;NA
5249;-113.875;47.375;1.34671907637809;3.55007318799889;0.996357326143437;-0.750744616358884;-0.539815808789514;0.457850226993315;4.83676790234435;2.54814001353114;"NC";0.958740760135426;NA;NA;NA;NA;NA
5250;-105.875;45.875;1.026041596;3.199489111;0.943905899;-1.575036486;-0.527632742;0.44;5.756469797;2.528125769;"NC";1;NA;NA;NA;NA;NA
5251;-109.625;47.125;1.026041596;3.199489111;0.943905899;-1.575036486;-0.527632742;0.44;5.756469797;2.528125769;"NC";1;NA;NA;NA;NA;NA
5252;-106.125;45.375;1.026041596;3.199489111;0.943905899;-1.575036486;-0.527632742;0.44;5.756469797;2.528125769;"NC";1;NA;NA;NA;NA;NA
5253;-106.625;45.625;1.026041596;3.199489111;0.943905899;-1.575036486;-0.527632742;0.44;5.756469797;2.528125769;"NC";1;NA;NA;NA;NA;NA
5254;-106.625;45.375;1.026041596;3.199489111;0.943905899;-1.575036486;-0.527632742;0.44;5.756469797;2.528125769;"NC";1;NA;NA;NA;NA;NA
5255;-109.625;45.625;1.23046303026294;3.18557473454381;1.00948693315836;-0.887350668604637;-0.44048167872573;0.446954981283507;5.22404984773118;2.58567484743136;"NC";0.891244091615646;NA;NA;NA;NA;NA
5256;-113.625;46.875;1.33880176357485;3.19312190531974;1.05445203605115;-0.808505171459495;-0.575148353610044;0.463664504544706;5.09041214309988;2.52168745824393;"NC";1;NA;NA;NA;NA;NA
5257;-112.875;47.375;1.31443221152363;4.02056026869342;0.641908798716017;-1.20353316659462;-0.500663256682024;0.386772150290186;5.05904041811853;2.49783059401295;"NC";1;NA;NA;NA;NA;NA
5258;-112.625;45.125;1.37969121580481;3.26316865375817;1.07122254063919;-0.689669375686112;-0.512368449641438;0.458458363903155;5.05433007667092;2.47527577346881;"NC";1;NA;NA;NA;NA;NA
5259;-115.375;39.125;1.50403028037608;3.58698952942667;0.827836459099246;-0.849214624749559;-0.162666541649766;0.385616611310797;5.10024169372453;2.55560081254137;"NC";1;NA;NA;NA;NA;NA
5260;-115.375;41.875;1.40616043241949;4.22812089780291;0.756225406827557;-1.16871165812771;-0.43867279388429;0.429616471209146;5.78351948535648;2.54746525670101;"NC";0.86541178022865;NA;NA;NA;NA;NA
5261;-106.625;36.875;1.27510731637937;3.14683622769629;1.00326929708924;-0.745420022817367;-0.348298872020908;0.440248871948079;4.87750404275004;2.64982583132888;"NC";0.807689296384053;NA;NA;NA;NA;NA
5262;-104.375;36.875;1.026041596;3.199489111;0.943905899;-1.575036486;-0.527632742;0.44;5.756469797;2.528125769;"NC";1;NA;NA;NA;NA;NA
5263;-108.125;32.875;1.27861626894278;3.15121140162226;1.04648825662193;-0.865650606168802;-0.515937275313546;0.453881669018683;5.27781802098899;2.49432465489538;"NC";1;NA;NA;NA;NA;NA
5264;-105.875;33.375;1.35591148946908;3.37570455738;1.01081151674642;-0.811267722911658;-0.464670339969862;0.440374060226673;5.07542626515418;2.5030357064213;"NC";1;NA;NA;NA;NA;NA
5265;-109.375;33.375;0.825403245668534;3.51609583648252;0.795065113957347;-1.20356888983944;0.14954471646644;0.471555186633107;5.33028566280971;2.79641669220368;"NC";0.562492827688565;NA;NA;NA;NA;NA
5266;-110.375;34.125;1.13896496364726;3.35313912635543;0.953503979822872;-1.30563081795482;-0.525080376960824;0.447691842352016;5.57835099846826;2.5004668547012;"NC";1;NA;NA;NA;NA;NA
5267;-111.625;39.375;1.506297154;3.452840615;0.835080676;-0.8158110865;-0.127833372;0.38;4.949185332;2.570319528;"NC";1;NA;NA;NA;NA;NA
5268;-114.125;37.875;1.026041596;3.199489111;0.943905899;-1.575036486;-0.527632742;0.44;5.756469797;2.528125769;"NC";1;NA;NA;NA;NA;NA
5269;-106.875;40.375;1.06047552695693;3.45740981374372;0.83778220175706;-0.852700274942288;-0.26487339928651;0.403391898706297;4.77035077173009;2.86009748623023;"NC";0.523878249714056;NA;NA;NA;NA;NA
5270;-107.375;39.625;1.31856709807412;3.79886454080348;0.762622656983606;-0.928043575711237;0.0104036625916429;0.399241438927041;5.30606015624959;2.64305567973186;"NC";0.800313598694297;NA;NA;NA;NA;NA
5271;-108.625;40.625;1.026041596;3.199489111;0.943905899;-1.575036486;-0.527632742;0.44;5.756469797;2.528125769;"NC";1;NA;NA;NA;NA;NA
5272;-114.375;47.875;1.32842284788812;3.39185563454565;1.00817712303995;-0.949249065510334;-0.69284507248961;0.468902294476988;5.08070647086968;2.57476541406596;"NC";0.997651990932948;NA;NA;NA;NA;NA
5273;-115.125;48.625;1.35751412937689;3.72726169506094;0.865637395992163;-1.02003684953043;-0.464980713693195;0.435326915488073;5.22779918746042;2.56423895349784;"NC";1;NA;NA;NA;NA;NA
5274;-109.875;48.125;1.33622411379511;3.13544467471773;1.07110480803837;-0.729002826289915;-0.503772689109112;0.457195621918635;5.07089955478796;2.49521172959945;"NC";0.98778614428171;NA;NA;NA;NA;NA
5275;-108.875;46.875;1.03135270310651;3.19861524549545;0.945906007520712;-1.55607737234809;-0.527414739375156;0.440257271144072;5.74939515545615;2.52750960679659;"NC";1;NA;NA;NA;NA;NA
